term,jsd,count_legal,count_popular,neighbours,scaled_jsd
vessels,0.3880914410245898,1270,2730,723,0.26141078838174275
enrich,0.5075218060875264,37,602,3104,0.2612757731958763
island,0.38997066558745946,558,3442,1072,0.26119402985074625
19,0.39261077363401614,1606,2394,1409,0.26117814052519517
somerset,0.507503532199717,334,304,3103,0.26103770544634225
maintain,0.4003629144793099,1048,2952,2219,0.2609283461018477
is,0.4808620436594627,753,3247,23,0.2608695652173913
connolly,0.6406123825309594,103,34,725,0.26068965517241377
drive,0.4300808903517109,248,2193,3813,0.26068712300026226
somewhat,0.40526006049880553,233,3767,2867,0.26055109870945237
class,0.40294196091894274,1146,2854,2583,0.2605497483546264
59,0.4439460956605785,726,1089,4126,0.2605428986912264
harm,0.44371728372508423,166,1658,4116,0.26044703595724006
intimation,0.5008425232933783,73,623,3266,0.26025719534598896
cambridge,0.4389778556449915,491,1478,4076,0.26005888125613347
vigor,0.4858837093203245,172,760,3830,0.2597911227154047
succeed,0.41701303837666737,372,2774,3445,0.2595065312046444
offered,0.39441091795877725,850,3150,1500,0.25933333333333336
64,0.43384534109744727,944,1225,3986,0.2591570496738585
control,0.4112422931369669,1147,2541,3172,0.25851197982345525
borough,0.4226629024264832,932,1760,3672,0.25844226579520696
musket,0.5006109037275641,167,521,3239,0.25841309046001854
exercised,0.40316203238865256,1119,2881,2742,0.25820568927789933
liberal,0.4150752734556497,557,2824,3308,0.2581620314389359
successful,0.41673768500378516,296,2846,3449,0.2580458103798202
extravagant,0.45516502750730914,176,1326,4209,0.25778094559277737
publicly,0.4367388111653896,369,1662,4044,0.25766567754698316
miscarry,0.6501109157832984,8,110,625,0.2576
very,0.38712362329581224,330,3670,101,0.25742574257425743
lottery,0.4298309387769165,1107,1310,3838,0.25742574257425743
unlawful,0.45025876587891905,514,1085,4186,0.25728619206880077
popular,0.4179744151725969,543,2429,3535,0.2571428571428571
maritime,0.45149363021589395,727,837,4205,0.2568370986920333
deem,0.43515944213811447,1050,1014,4037,0.2566262075798861
rectitude,0.4645235042061977,79,1214,4171,0.25653320546631503
impeding,0.6665763408458385,24,56,421,0.25653206650831356
accommodating,0.5575141903401187,96,241,1766,0.2565118912797282
carriages,0.43028542291774535,1201,1108,3920,0.25637755102040816
america,0.3920327189986015,798,3202,441,0.2562358276643991
aware,0.44888045237767893,257,1346,4187,0.2560305708144256
replaced,0.5627322944209525,99,221,1680,0.25595238095238093
compact,0.4318388108077613,749,1465,3962,0.25593134780413934
price,0.39030472414846595,1104,2896,1405,0.25551601423487547
editor,0.488446901553358,106,768,3720,0.2553763440860215
charter,0.39988474709505817,664,3336,2440,0.255327868852459
distillery,0.5875721944306173,74,158,1222,0.2553191489361702
default,0.4368731658161412,1625,348,4075,0.2552147239263804
providing,0.4115680158506921,2301,1323,3213,0.255213196389667
established,0.38602629052467413,1035,2965,1141,0.25503943908851884
unpleasant,0.5181577669896825,66,457,2635,0.25502846299810245
observe,0.3900912978582332,524,3476,1405,0.25480427046263343
interpretation,0.4677252991324537,325,893,4141,0.2547693793769621
transactions,0.41948930017556785,487,2360,3593,0.25466184247147233
unite,0.41199966148549433,565,2969,3248,0.2546182266009852
opportunities,0.43518080929195824,144,1896,4030,0.254590570719603
examine,0.3971695883258078,1634,2366,2043,0.2545276554087127
accusation,0.46005415519496884,150,1218,4177,0.25448886760833134
gladly,0.47832966878905997,22,1029,3981,0.25445867872393874
suffrage,0.4812677085648431,498,504,3920,0.2543367346938776
fishery,0.4732547240317969,205,909,4042,0.2543295398317664
251,0.5375927505927659,260,153,2147,0.25430833721471824
genoa,0.5266440669995991,49,421,2407,0.2542584129621936
disaffected,0.5084123995294337,112,476,2899,0.2542255950327699
steadily,0.4980203433237431,43,669,3316,0.2542219541616405
shilling,0.4207567145827338,1327,1418,3643,0.25418611034861377
entituled,0.4356539321324542,628,1374,4057,0.253882178949963
egress,0.6754220367823706,15,48,327,0.25382262996941896
treasury,0.38477361900414886,3324,676,796,0.2537688442211055
assumption,0.4828806871025064,612,333,3855,0.2536964980544747
behalf,0.3973564226449473,2084,1916,2015,0.25359801488833744
schmyser,0.6507410118250735,13,100,593,0.25295109612141653
magnanimity,0.4795894987549286,147,871,3938,0.2526663280853225
prompted,0.4814079177351842,49,926,3909,0.25249424405218723
discern,0.45217882833619777,68,1450,4210,0.2524940617577197
societies,0.4178542615292569,709,2163,3583,0.25202344404130617
attack,0.39775492405318663,519,3481,2262,0.2519893899204244
jesse,0.48107235799781733,354,631,3914,0.2519161982626469
creeks,0.44259983650545404,574,1187,4150,0.25180722891566265
epithet,0.5464562861893604,34,339,1950,0.2517948717948718
various,0.3850059937182557,412,3588,1144,0.2517482517482518
49,0.4315872183933912,828,1337,3986,0.25163070747616656
getting,0.416881700422906,370,2548,3558,0.2515458122540753
insufficient,0.44718949337907243,755,857,4187,0.25149271554812513
copies,0.4003826542165011,2142,1858,2708,0.2514771048744461
situation,0.3794961699699411,819,3181,736,0.2513586956521739
arising,0.3966719054012672,2044,1956,2046,0.2512218963831867
manned,0.5135120973874368,95,441,2692,0.2511144130757801
insult,0.42029182777306107,340,2376,3666,0.2509547190398254
norfolk,0.45278040277206166,422,1053,4204,0.25095147478591817
needlessly,0.6604625334277814,8,98,554,0.2509025270758123
too,0.3943880290917205,404,3596,323,0.25077399380804954
lesser,0.46407805234552046,366,886,4168,0.2507197696737044
burgesses,0.49865871220367114,284,388,3203,0.25070246643771466
unjust,0.404444150962977,769,3231,2944,0.250679347826087
defend,0.3973732936783161,907,3093,2319,0.25053902544200085
placed,0.3926901086974609,715,3285,1602,0.25031210986267166
usually,0.40414111376739253,748,3252,2913,0.25025746652935116
perpetuate,0.4804582148964108,216,765,3913,0.25019166879631993
1732,0.5737264148858884,48,225,1436,0.25
members,0.3816202021639053,1645,2355,660,0.25
failed,0.4197430624853969,522,2192,3663,0.2497952497952498
exchequer,0.5204538508862034,165,333,2531,0.24970367443698144
consulting,0.48830966144401633,111,732,3650,0.24958904109589042
forcibly,0.4656391859720508,208,999,4123,0.2495755517826825
col,0.39275101449482425,1525,2475,1655,0.24954682779456194
condescend,0.5167843487885723,25,489,2605,0.2495201535508637
hinder,0.44001712221071504,431,1391,4120,0.24951456310679612
positive,0.4152506019829729,590,2415,3503,0.24950042820439622
find,0.3891768230321737,568,3432,469,0.24946695095948826
recognizance,0.4633958743706333,1113,142,4166,0.24939990398463754
despotism,0.4273060787025861,251,2103,3888,0.2492283950617284
garrison,0.41015741003328826,744,2850,3226,0.24922504649721017
positions,0.5156103298536903,118,406,2641,0.24914804998106777
contemplated,0.444187534365394,865,810,4171,0.24910093502757133
quarters,0.3994951809161413,611,3389,2599,0.2489419007310504
difficulty,0.3941185512209327,712,3288,1810,0.24861878453038674
sessions,0.405571912010345,2671,1329,3029,0.2485968966655662
reduced,0.39677320883466516,823,3177,2104,0.24857414448669202
residue,0.4414857200391474,1110,649,4148,0.24855351976856316
fidelity,0.4151464205632963,574,2440,3498,0.24842767295597484
correctness,0.6063590747526012,46,133,942,0.2484076433121019
capture,0.4275805620918221,1184,1118,3923,0.24827937802702013
revenues,0.43880258902173175,852,992,4114,0.24817695673310647
enjoined,0.41912719743020294,1101,1624,3663,0.24815724815724816
blackstone,0.5255018243956425,91,369,2365,0.24778012684989428
contend,0.4272424710002647,553,1775,3908,0.24769703172978505
ireland,0.39965206857722285,362,3638,2750,0.24763636363636363
excellency,0.3854444300830056,1199,2801,1345,0.24758364312267658
inquire,0.4239939309706136,1116,1354,3793,0.24756129712628527
councils,0.414869723373607,575,2430,3503,0.24750214102198115
classes,0.43097667846191534,575,1565,3990,0.24686716791979949
halfpence,0.6726125443015945,14,47,316,0.2468354430379747
receives,0.4339430390981388,327,1626,4085,0.2467564259485924
morals,0.4213320377182377,158,2380,3744,0.2465277777777778
syllable,0.5226503057280338,29,449,2443,0.24641833810888253
claiming,0.4473338173365871,1009,535,4203,0.24601475136807044
inspectors,0.4648115044837898,591,616,4123,0.2459374242056755
acquit,0.49677797467284035,152,525,3207,0.24571250389772373
67,0.4404280017617143,864,884,4157,0.24560981477026703
ruggles,0.5865684184097684,155,68,1173,0.24552429667519182
483,0.5818904295101006,169,63,1222,0.24549918166939444
barrier,0.5012406994622617,109,509,3023,0.24545153820707907
81,0.45453135887124274,768,644,4190,0.24534606205250598
protecting,0.48114305967431703,243,680,3813,0.24521374246000524
acquired,0.4009331460813277,508,3492,2878,0.24496177901320362
confess,0.39803742069902054,364,3636,2609,0.24492142583365273
arrangement,0.4320482853266549,803,1238,4030,0.24491315136476427
prudence,0.39983700140130973,442,3558,2850,0.2449122807017544
preferred,0.4331893887910858,499,1485,4071,0.24490297224269222
00,0.41978682298057046,1911,668,3721,0.24482665950013438
delivering,0.4452773894557023,570,1019,4191,0.2448103078024338
caused,0.40228884638090595,656,3344,2914,0.24468085106382978
easterly,0.49048082278433575,295,475,3474,0.24467472654001152
creates,0.512742145692098,70,456,2649,0.24462061155152887
bring,0.37874675851173856,765,3235,725,0.24413793103448275
knows,0.39574541767342825,184,3816,2245,0.244097995545657
greece,0.4561825578480052,60,1306,4178,0.24389660124461465
candor,0.45169456439499156,446,1009,4204,0.24381541389153188
comes,0.3942769207783389,360,3640,1890,0.24338624338624337
shallop,0.5449480698535812,27,331,1879,0.24321447578499203
unpopular,0.549859677825728,130,212,1793,0.24316787506971557
174,0.5001783477638464,392,233,3048,0.24311023622047245
oyer,0.4799361203720855,503,422,3819,0.24299554857292485
quebec,0.4316010915339139,172,1860,4044,0.24258160237388723
hypothesis,0.5036147412124099,35,557,2919,0.24254881808838644
tyrannical,0.4737694178001066,87,938,3946,0.24252407501267106
ruined,0.4363510336914632,163,1686,4109,0.242394743246532
explained,0.414586237837293,539,2397,3553,0.2423304249929637
guadaloupe,0.4816379263561009,45,862,3768,0.2423036093418259
defended,0.43303254772023275,298,1648,4087,0.24223146562270614
encountered,0.5202512621898657,57,428,2470,0.24210526315789474
beg,0.39283481565311773,1300,2700,1963,0.24197656647987772
interesting,0.39922946943309784,381,3619,2823,0.24194119730782856
foreign,0.376216061057147,2062,1938,744,0.24193548387096775
pistols,0.49562942596734666,98,578,3208,0.24189526184538654
occupied,0.4121666080208369,457,2629,3461,0.24183761918520658
rapids,0.583032524772376,44,175,1154,0.24176776429809357
larger,0.40951046603037755,793,2699,3260,0.24171779141104294
regard,0.38114928243676144,683,3317,869,0.24165707710011508
arranged,0.4910329773573589,181,567,3410,0.24164222873900293
villages,0.45584902963627294,190,1169,4176,0.24161877394636017
declares,0.4165398442759866,585,2146,3656,0.24152078774617067
confesses,0.5595484398424287,22,282,1603,0.24142233312538988
negatively,0.6457363512285151,10,101,580,0.2413793103448276
confide,0.48941998562207173,135,636,3473,0.2412899510509646
surprises,0.6641243656762005,7,69,398,0.24120603015075376
italy,0.4171157187096748,63,2590,3689,0.2409867172675522
judicial,0.3989786747236147,2600,1400,2814,0.24093816631130063
athens,0.4889492211156579,41,731,3476,0.2407940161104718
regimental,0.45652379357436446,722,591,4170,0.2407673860911271
prevails,0.4480922868604841,112,1389,4208,0.2407319391634981
westmoreland,0.49451500082422256,94,591,3232,0.2407178217821782
feme,0.546597783062842,306,42,1825,0.24054794520547945
independence,0.3905329677560678,1071,2929,1813,0.2404853833425262
settle,0.3976325537272229,1089,2911,2678,0.24047796863330845
statute,0.4144201748875404,1311,1597,3564,0.24046015712682378
involved,0.41675921705864566,646,2018,3681,0.2404237978810106
limits,0.39431432957722384,1860,2140,2123,0.24022609514837495
transmitting,0.48550932924983853,543,289,3622,0.2401987852015461
divulged,0.6394800460247391,10,106,612,0.24019607843137256
learnt,0.46532511576053104,36,1124,4072,0.24017681728880158
propriety,0.39219085626507083,1275,2725,1966,0.24008138351983724
does,0.386180094307998,671,3329,588,0.23979591836734693
coasting,0.49873435851380765,298,317,3011,0.23978744603121888
provisions,0.38686395160375114,1584,2416,1565,0.23961661341853036
760,0.5842901645162824,103,111,1131,0.2396109637488948
purpose,0.3855898890701925,1420,2580,468,0.23931623931623933
weal,0.5091381399877738,75,463,2700,0.23925925925925925
encourage,0.4041746540400566,805,3075,3081,0.2392080493346316
neighborhood,0.520510770654856,160,309,2400,0.23916666666666667
demanding,0.48849328473427905,283,488,3473,0.23898646703138496
theory,0.4363358526616668,277,1540,4126,0.23897237033446436
appeared,0.3785258444711093,575,3425,816,0.23897058823529413
rightly,0.44166224055373493,155,1482,4173,0.2389168463934819
likely,0.39145663168465,761,3239,1880,0.23882978723404255
lands,0.3823909873289881,2299,1701,511,0.23874755381604695
47,0.4262828635928541,879,1327,3967,0.23846735568439628
potowmack,0.5691209815624805,35,232,1405,0.23843416370106763
communicating,0.4681956901878269,235,860,4029,0.23827252419955325
cherish,0.4550566163346008,124,1218,4176,0.23826628352490423
prizes,0.41216449286340423,1102,1867,3539,0.23820288217010455
93,0.4709914949701772,510,527,3960,0.23813131313131314
harbor,0.49694577444084725,479,164,3116,0.2381258023106547
lui,0.642837442633531,61,50,580,0.23793103448275862
determinate,0.5293422401813352,65,346,2140,0.23785046728971962
disregarded,0.49248444209010206,112,578,3245,0.23759630200308166
forming,0.4025070017807917,987,3013,3022,0.23759099933818664
encouraged,0.41030392346568595,264,2948,3401,0.23757718318141724
average,0.47338105569541344,411,585,3919,0.23730543505996426
jointly,0.4699523050928279,541,509,3983,0.23725834797891038
tickets,0.43537696219854105,491,1340,4115,0.23718104495747266
magistrate,0.40309504933067875,1074,2834,3057,0.2371606149820085
accommodated,0.47009956525456514,146,905,3981,0.23712635016327555
viewed,0.4252748507134157,507,1714,3958,0.23698837796867103
augmentation,0.4920522007086381,356,340,3266,0.23698714023270054
affidavit,0.4718071524338302,524,492,3937,0.23698247396494793
withdrawing,0.5065743850930137,106,449,2764,0.23697539797395079
hence,0.38133904826145376,300,3700,1397,0.23693629205440228
instead,0.3791430902014394,629,3371,1297,0.23670007710100233
edicts,0.5650725596201014,24,256,1479,0.23664638269100743
teams,0.5083643055065097,331,198,2661,0.2363773017662533
defendant,0.3865567397861215,3262,738,1638,0.23626373626373626
cooperation,0.5235154483696213,62,375,2265,0.23620309050772628
informing,0.4290494212187906,664,1406,4035,0.23618339529120197
458,0.5804408790042264,145,78,1173,0.2361466325660699
calumnies,0.538726025602935,38,340,1978,0.23609706774519718
originate,0.47977222597563923,310,586,3756,0.23588924387646432
suffice,0.46870517108748394,80,983,3983,0.23575194576952047
alien,0.4399323410217627,1052,610,4180,0.23564593301435408
sensible,0.38886773688388887,263,3737,1774,0.23562570462232243
examined,0.39541380844918633,1360,2640,2534,0.2355958958168903
navigable,0.46529719670308783,277,844,4041,0.23558525117545162
gloves,0.4752903725863474,25,918,3847,0.2355081881985963
compliance,0.4158532068339134,717,1938,3686,0.23548562126966902
expectation,0.4037405515832091,474,3383,3092,0.23544631306597671
armies,0.3951335842760663,735,3265,2608,0.23542944785276074
mentioning,0.45592651791927635,232,1058,4170,0.23525179856115108
rye,0.46485563538433555,176,967,4051,0.23500370278943472
deerfield,0.5579038554693342,120,167,1515,0.23498349834983498
insults,0.4612559386729267,161,1035,4112,0.23492217898832685
vigilance,0.461166404401217,143,1052,4111,0.23473607394794455
negociations,0.4959501989903593,88,553,3110,0.23440514469453377
engage,0.3960078500148597,687,3313,2773,0.23440317345834835
maintenance,0.4305811018059723,886,1060,4087,0.23440176168338633
currently,0.6389465192914137,16,97,593,0.23440134907251264
deepest,0.4664024255614034,49,1051,4036,0.23439048562933598
probabilities,0.618428594448176,20,128,781,0.23431498079385404
transaction,0.43598222557659155,374,1391,4148,0.2340887174541948
repelling,0.5541215040701236,110,204,1650,0.23393939393939395
place,0.39987377693628595,1011,2989,201,0.23383084577114427
exercising,0.45262542757002294,374,965,4174,0.2338284619070436
designed,0.3955325009799848,350,3650,2767,0.23382724972894833
seem,0.38031138669916575,513,3487,1420,0.23380281690140844
assign,0.45795005696123153,442,796,4153,0.2333253070069829
imputed,0.45391299581606454,102,1216,4175,0.2332934131736527
dispose,0.40522102062027254,1117,2542,3194,0.2332498434564809
debated,0.4469178249860187,784,675,4206,0.2332382310984308
123,0.4892753748363305,423,319,3385,0.23308714918759232
mutual,0.3937690248929277,731,3269,2426,0.23289365210222587
calculations,0.4743573312456577,307,618,3819,0.23252160251374707
appointment,0.38701150563828457,2161,1839,1787,0.23223279238947958
quite,0.38857658240769166,168,3832,1848,0.23214285714285715
1784,0.3947118650225714,2542,1458,2750,0.232
undertakers,0.6086712249801065,38,119,828,0.2318840579710145
utensils,0.46577969518893825,149,935,4015,0.23188044831880447
subaltern,0.548856007362028,173,152,1704,0.2318075117370892
truest,0.540743755756127,24,332,1869,0.23167469234884966
justifiably,0.7207379290850728,3,21,95,0.23157894736842105
modes,0.42693094762209954,399,1691,4019,0.23115202786762876
grants,0.402834544830553,2008,1767,3128,0.2311381074168798
dealt,0.4580756236121006,197,1016,4130,0.23075060532687652
offer,0.3871895402195476,694,3306,1868,0.23072805139186295
recommend,0.39301185790455034,874,3126,2566,0.23070927513639908
debt,0.37692901092315506,2472,1528,841,0.23067776456599287
emissaries,0.524412062095433,58,362,2181,0.23062815222375058
belgic,0.6657389066660594,18,46,334,0.23053892215568864
absolute,0.3903507752619413,780,3220,2353,0.23034424139396514
recommends,0.49855977492920817,86,499,2883,0.23031564342698577
informant,0.5260025957155354,138,270,2128,0.23026315789473684
clamor,0.5671264493464738,133,122,1342,0.23025335320417287
committing,0.448361564375828,498,895,4183,0.23021754721491752
possessors,0.4834914114770932,245,545,3519,0.23017902813299232
appealed,0.4783364290749525,390,487,3717,0.23002421307506055
sundry,0.38848911036150546,1824,2176,1913,0.23000522739153162
quantities,0.40599431590033275,779,2723,3255,0.22980030721966205
willing,0.3856792209114952,786,3214,1680,0.22976190476190475
402,0.5766234090415436,168,58,1193,0.22967309304274938
charters,0.44847893432953134,268,1116,4185,0.22962962962962963
disperse,0.4942189220047367,86,546,3080,0.22954545454545455
suffer,0.37649726351508483,384,3616,1299,0.2294072363356428
hutchinson,0.46839723123458665,199,826,3946,0.22934617334009122
909,0.6650596274235564,50,22,375,0.22933333333333333
employing,0.46879565276573465,267,744,3930,0.22900763358778625
intends,0.45408850588597094,84,1197,4169,0.22883185416166946
maintaining,0.4341745661645555,719,1038,4149,0.2287298144131116
timber,0.4060227361363521,1059,2391,3287,0.22847581381198662
remove,0.3871775909099484,1233,2767,1937,0.22818791946308725
wisest,0.45827479382029207,62,1140,4112,0.22811284046692606
secure,0.3812669891128485,983,3017,1548,0.2280361757105943
intirely,0.47073484462611703,31,928,3877,0.228011348981171
privileges,0.3848682665741609,1115,2885,1702,0.22796709753231492
allows,0.4627910683046745,139,980,4042,0.22785749628896587
persisted,0.48223387743697665,81,721,3551,0.2278231484088989
debtors,0.42526120692949865,1258,812,4035,0.22775712515489469
loyalty,0.45582541745899985,40,1199,4151,0.22765598650927488
deviation,0.4986190448131611,154,417,2825,0.22761061946902655
cognizable,0.48216768889858197,628,176,3557,0.22743885296598257
attained,0.4315842586236503,242,1604,4112,0.22738326848249027
profits,0.41907232506778963,905,1434,3893,0.22733110711533522
48,0.41307315708715153,888,1761,3693,0.22718656918494448
423,0.5458707962205602,258,72,1732,0.22690531177829099
prescribed,0.39886526857793675,2051,1928,3043,0.22674991784423265
underwritten,0.5937915234543965,98,76,918,0.22657952069716775
oats,0.4927066688748377,82,544,3053,0.22633475270226008
traders,0.43606696326907585,262,1416,4169,0.22595346605900696
outrage,0.4769645185538093,130,742,3711,0.225815144165993
subscribe,0.43348000826527316,723,1039,4150,0.22578313253012047
410,0.5413523325756813,189,155,1804,0.22560975609756098
effectual,0.3902061582205112,1141,2859,2505,0.22554890219560877
faire,0.6216017727258571,83,58,741,0.2253711201079622
articles,0.3756558801390359,1758,2242,831,0.2250300842358604
defiance,0.44488114438270904,129,1299,4191,0.22500596516344548
sufficient,0.37198195182062477,1421,2579,640,0.225
pronounce,0.43492861240294345,181,1520,4157,0.22492181861919652
manufactories,0.5110536280110564,81,413,2512,0.2249203821656051
defame,0.6132437102070973,31,116,774,0.2248062015503876
resource,0.45512124571228896,278,950,4146,0.22479498311625662
255,0.5104645995351139,272,225,2525,0.22415841584158416
college,0.38987263672159994,745,3255,2579,0.22411787514540518
progressed,0.6620981506331698,17,41,299,0.22408026755852842
confined,0.384604398108636,835,3165,2044,0.22407045009784735
conscious,0.4084525242200567,111,2871,3524,0.2238933030646992
dispatches,0.46604599278504294,132,891,3944,0.2238843813387424
dissemination,0.6662442883045803,7,45,268,0.22388059701492538
guns,0.3893124924659776,531,3469,2515,0.2238568588469185
pervade,0.5407726359755333,65,278,1796,0.22383073496659242
examination,0.3877912241881043,1314,2686,2319,0.2238033635187581
firmness,0.4133227089022177,285,2287,3727,0.22377247115642607
lots,0.3840563749988287,1925,2075,2038,0.2237487733071639
despotic,0.45213266703932775,144,1136,4170,0.2237410071942446
detachment,0.41819849929532577,835,1464,3925,0.22369426751592356
hague,0.5246437438282769,133,269,2098,0.22354623450905625
contest,0.40995111290312325,465,2418,3576,0.22343400447427292
addressed,0.3976628806994222,538,3356,3066,0.22341813437703847
expense,0.38921827838981166,2763,1237,2513,0.2232391563867887
warrants,0.4040770364804136,2747,795,3244,0.22318125770653513
illegal,0.44654183187591273,400,975,4181,0.22315235589571872
especially,0.37076886296970835,375,3625,1188,0.22306397306397308
sanction,0.42063563747749133,573,1615,3977,0.2230324365099321
approve,0.40520878500398383,991,2413,3309,0.22272589906316106
37,0.40347484549206236,1105,2465,3235,0.22256568778979907
volunteers,0.46011894648494694,422,691,4040,0.22252475247524753
jacob,0.3844238630991972,798,3202,1838,0.22252448313384113
unsuccessful,0.47549057124880945,94,768,3691,0.22216201571389868
fully,0.37005916305212516,1246,2754,1202,0.2221297836938436
assembly,0.3760801717804807,1390,2610,599,0.22203672787979967
46,0.4165989972253413,873,1502,3871,0.2219064841126324
adopts,0.5903353803431612,35,144,942,0.2218683651804671
bringing,0.38919666358943955,1073,2927,2651,0.22180309317238778
ships,0.37168964579300695,995,3005,1141,0.22173531989482909
contributing,0.4982129612114501,69,488,2770,0.2216606498194946
gives,0.37716930345339367,429,3571,1435,0.221602787456446
india,0.38573237842375185,486,3514,2216,0.22157039711191337
peers,0.47631275355054603,75,765,3643,0.2209717265989569
orleans,0.46981448798936487,167,766,3832,0.22077244258872653
clerks,0.3962400768292071,3260,740,3035,0.22075782537067545
potatoes,0.4681899139965137,31,927,3877,0.2205313386639154
lxxx,0.5447492868362896,257,69,1710,0.22046783625730995
apportioned,0.48655482327824146,602,104,3294,0.2204007285974499
76,0.4379544794357367,730,806,4203,0.22031881989055438
newport,0.42328557710305814,386,1658,4034,0.22012890431333665
wisher,0.5878414556207302,7,174,954,0.22012578616352202
134,0.4941853472693134,303,288,2912,0.22012362637362637
suspend,0.43407947108887757,812,854,4180,0.22009569377990432
135,0.4806653681382853,364,417,3495,0.2200286123032904
153,0.48482633207636067,456,281,3369,0.21994657168299198
woollen,0.48652561780069065,54,654,3301,0.21993335352923357
magazines,0.4624119405031774,515,555,3993,0.2198847983971951
apprehensions,0.40865357994968526,338,2519,3584,0.21986607142857142
exclusion,0.4743242313449799,231,626,3674,0.21965160587915078
pertaining,0.573734627065228,35,179,1131,0.21927497789566755
warmest,0.4521873489135422,76,1167,4160,0.21923076923076923
governor,0.3761374949095896,1613,2387,502,0.21912350597609562
defects,0.4306303491944299,380,1387,4147,0.2189534603327707
concessions,0.4771600927998719,166,656,3603,0.21870663336108798
jefferson,0.418938518657555,1087,1128,3960,0.21868686868686868
impartially,0.4683905474682149,386,554,3846,0.21866874674987
strict,0.403693775884468,349,3071,3303,0.2185891613684529
fallacy,0.5253124753963146,51,341,2046,0.218475073313783
property,0.37558357344031157,1441,2559,554,0.2184115523465704
roxbury,0.49495643989989824,186,392,2853,0.21836663161584297
confiscations,0.5946266246182809,64,102,875,0.21828571428571428
concerns,0.40238169347559527,575,2972,3240,0.21820987654320986
highways,0.4294397020753709,1355,466,4120,0.21820388349514563
dangerous,0.37999408204660456,704,3296,1600,0.218125
daniel,0.3833317151501727,1420,2580,1936,0.21797520661157024
surrendered,0.45904566939144215,186,917,4037,0.21773594253158285
possession,0.3687512707174827,817,3183,1273,0.2175962293794187
became,0.3735535708704185,408,3592,1370,0.21751824817518248
policy,0.3828006617804998,1163,2837,1927,0.21743642968344576
sarah,0.4237658462192236,510,1450,4084,0.21718903036238982
offenders,0.4163996581377127,1208,1095,3923,0.21718072903390262
presumes,0.5752414575137925,46,166,1119,0.21715817694369974
173,0.4901565772341405,376,248,3045,0.21707717569786536
creditor,0.4053940588024429,2281,882,3432,0.21707459207459207
1762,0.4367375061075224,596,937,4204,0.21693625118934348
mischievous,0.46470794022085116,194,815,3926,0.21650534895568008
interrogated,0.5760719668149119,31,178,1104,0.2164855072463768
damages,0.3865403323643117,3080,920,2472,0.21642394822006472
howe,0.41672383517133804,474,1796,3946,0.21642169285352256
nath,0.5855882212586685,87,95,962,0.21621621621621623
alarming,0.41512185294330006,289,2121,3845,0.21612483745123537
duly,0.38267376978690454,2128,1872,2055,0.21605839416058395
disposal,0.43898201657277747,343,1148,4212,0.21604938271604937
credence,0.5681367676554736,141,91,1222,0.2160392798690671
performing,0.43393959759589423,468,1127,4191,0.2159389167263183
suspected,0.40752833753099843,280,2606,3577,0.21582331562762092
hurting,0.5580267313508841,21,241,1381,0.21578566256335988
trade,0.3685835212573287,1075,2925,751,0.21571238348868177
possessions,0.41554291062452836,523,1807,3908,0.21571136131013305
recent,0.44629819996722364,191,1126,4174,0.21562050790608528
already,0.3679317710946503,989,3011,734,0.21525885558583105
altering,0.4419729225885029,861,559,4191,0.2152230971128609
monmouth,0.4911043491458868,147,448,2925,0.21504273504273505
done,0.3787404317377935,901,3099,400,0.215
moment,0.3694656166283792,338,3662,940,0.2148936170212766
surrender,0.40827957415629107,647,2151,3618,0.21475953565505804
relating,0.38890885920086304,1793,2207,2847,0.2146118721461187
florida,0.4427939723151154,225,1149,4181,0.21430279837359484
piracies,0.5458151429207911,177,131,1624,0.21428571428571427
possessed,0.3809675959524463,773,3227,1840,0.2141304347826087
oxen,0.4622803869906306,220,808,3951,0.214123006833713
martinico,0.4646266154637942,32,962,3920,0.21403061224489797
whatever,0.36962238092540467,854,3146,902,0.2139689578713969
petitions,0.4045769431131077,1198,1953,3445,0.213933236574746
writs,0.40711070611606937,2111,771,3576,0.2139261744966443
rents,0.42385883486065784,1062,844,4098,0.21376281112737922
discharging,0.4291975156302138,886,876,4150,0.21373493975903615
severely,0.43093691154238845,131,1572,4161,0.21365056476808458
particularly,0.36859091542282596,705,3295,1011,0.21364985163204747
expectations,0.41083792925389345,261,2288,3734,0.21317621853240493
elderkin,0.7122731332087457,20,8,122,0.21311475409836064
reduce,0.40549479015221584,769,2189,3545,0.21297602256699577
fund,0.3954543195942405,1964,1803,3133,0.21257580593680178
instances,0.3796520419008608,523,3477,1763,0.21213840045377197
admiral,0.4056454209951729,183,2744,3555,0.2120956399437412
american,0.36623417372550504,824,3176,741,0.21187584345479082
fertility,0.4896805155664642,46,566,3002,0.21185876082611593
576,0.594532043229221,106,54,845,0.2118343195266272
constructed,0.4614789072112453,158,864,3943,0.2117676895764646
batteries,0.4701082541374301,157,708,3698,0.21173607355327204
newspaper,0.4882610384667513,209,439,3132,0.21168582375478928
observance,0.4547218598136301,253,906,4070,0.21154791154791155
were,0.41325324397163893,652,3348,52,0.21153846153846154
flatter,0.414245832084036,187,2143,3908,0.21110542476970318
161,0.48997298871744344,358,242,2947,0.21106209704784526
inconveniencies,0.4624526861556464,261,747,3927,0.2108479755538579
enumerate,0.4839759622577786,96,587,3222,0.21073867163252638
insurrections,0.4846444998958617,228,452,3213,0.21070650482415187
